title,desc,repo_name,repo_username,repo_url,repo_star
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-selfhosted,awesome-selfhosted,https://www.github.com/awesome-selfhosted,210000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",the-book-of-secret-knowledge,trimstray,https://www.github.com/trimstray,154000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-go,avelino,https://www.github.com/avelino,136000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",HelloGitHub,521xueweihan,https://www.github.com/521xueweihan,97100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",papers-we-love,papers-we-love,https://www.github.com/papers-we-love,89700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Awesome-Hacking,Hack-with-Github,https://www.github.com/Hack-with-Github,87300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-mac,jaywcjlove,https://www.github.com/jaywcjlove,78500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-interview-questions,DopplerHQ,https://www.github.com/DopplerHQ,72300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-for-beginners,MunGell,https://www.github.com/MunGell,70400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-react,enaqx,https://www.github.com/enaqx,66200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-cpp,fffaraz,https://www.github.com/fffaraz,61000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-scalability,binhnguyennus,https://www.github.com/binhnguyennus,59700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-nodejs,sindresorhus,https://www.github.com/sindresorhus,59100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-courses,prakhar1989,https://www.github.com/prakhar1989,58300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-flutter,Solido,https://www.github.com/Solido,54200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-android-ui,wasabeef,https://www.github.com/wasabeef,51100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",github-cheat-sheet,tiimgreen,https://www.github.com/tiimgreen,49000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-rust,rust-unofficial,https://www.github.com/rust-unofficial,47900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",system-design-101,ByteByteGoHq,https://www.github.com/ByteByteGoHq,67300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",devops-exercises,bregman-arie,https://www.github.com/bregman-arie,67200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",localstack,localstack,https://www.github.com/localstack,57000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",serverless,serverless,https://www.github.com/serverless,46500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",data-science-ipython-notebooks,donnemartin,https://www.github.com/donnemartin,27700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pulumi,pulumi,https://www.github.com/pulumi,22200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",LibreChat,danny-avila,https://www.github.com/danny-avila,20200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",sops,getsops,https://www.github.com/getsops,17300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",kubespray,kubernetes-sigs,https://www.github.com/kubernetes-sigs,16400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",aws-cli,aws,https://www.github.com/aws,15700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-kubernetes,ramitsurana,https://www.github.com/ramitsurana,15200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",caprover,caprover,https://www.github.com/caprover,13500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",DevOps-Roadmap,milanm,https://www.github.com/milanm,13300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",terraformer,GoogleCloudPlatform,https://www.github.com/GoogleCloudPlatform,12900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-aws,donnemartin,https://www.github.com/donnemartin,12600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",aws-cdk,aws,https://www.github.com/aws,11800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",infracost,infracost,https://www.github.com/infracost,11100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",prowler,prowler-cloud,https://www.github.com/prowler-cloud,11000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cas,apereo,https://www.github.com/apereo,11000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chalice,aws,https://www.github.com/aws,10700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",devops-exercises,bregman-arie,https://www.github.com/bregman-arie,67200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",generative-ai-for-beginners,microsoft,https://www.github.com/microsoft,66100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pulumi,pulumi,https://www.github.com/pulumi,22200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",LibreChat,danny-avila,https://www.github.com/danny-avila,20200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",sops,getsops,https://www.github.com/getsops,17300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-kubernetes,ramitsurana,https://www.github.com/ramitsurana,15200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",azure-quickstart-templates,Azure,https://www.github.com/Azure,14100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",caprover,caprover,https://www.github.com/caprover,13500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",DevOps-Roadmap,milanm,https://www.github.com/milanm,13300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",infracost,infracost,https://www.github.com/infracost,11100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",prowler,prowler-cloud,https://www.github.com/prowler-cloud,11000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",docker-android,budtmo,https://www.github.com/budtmo,10100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",go-cloud,google,https://www.github.com/google,9600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",computervision-recipes,microsoft,https://www.github.com/microsoft,9600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",metaflow,Netflix,https://www.github.com/Netflix,8400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",azuredatastudio,microsoft,https://www.github.com/microsoft,7600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",midway,midwayjs,https://www.github.com/midwayjs,7400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",DotNetGuide,YSGStudyHards,https://www.github.com/YSGStudyHards,7400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",clean-code-dotnet,thangchung,https://www.github.com/thangchung,7300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",checkov,bridgecrewio,https://www.github.com/bridgecrewio,7300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",babel,babel,https://www.github.com/babel,43300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",swc,swc-project,https://www.github.com/swc-project,31400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",nylas-mail,nylas,https://www.github.com/nylas,24800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",electron-react-boilerplate,electron-react-boilerplate,https://www.github.com/electron-react-boilerplate,23400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",electron-vue,SimulatedGREG,https://www.github.com/SimulatedGREG,15500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",front-end-guide,grab,https://www.github.com/grab,15200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",babel-handbook,jamiebuilds,https://www.github.com/jamiebuilds,12100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",htm,developit,https://www.github.com/developit,8800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",grommet,grommet,https://www.github.com/grommet,8300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",twin.macro,ben-rogerson,https://www.github.com/ben-rogerson,8000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ast-grep,ast-grep,https://www.github.com/ast-grep,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",astexplorer,fkling,https://www.github.com/fkling,6200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",generator-angular-fullstack,angular-fullstack,https://www.github.com/angular-fullstack,6100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",documentation,documentationjs,https://www.github.com/documentationjs,5800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gogocode,thx,https://www.github.com/thx,5700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",nwb,insin,https://www.github.com/insin,5600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",thinkjs,thinkjs,https://www.github.com/thinkjs,5300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",poi,egoist,https://www.github.com/egoist,5200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",react,duxianwei520,https://www.github.com/duxianwei520,5100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",babel-loader,babel,https://www.github.com/babel,4800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",the-art-of-command-line,jlevy,https://www.github.com/jlevy,154000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",nvm,nvm-sh,https://www.github.com/nvm-sh,81400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",fzf,junegunn,https://www.github.com/junegunn,66800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",starship,starship,https://www.github.com/starship,46300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",zx,google,https://www.github.com/google,43400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-cheatsheets,LeCoupa,https://www.github.com/LeCoupa,41000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",acme.sh,acmesh-official,https://www.github.com/acmesh-official,40500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",pure-bash-bible,dylanaraps,https://www.github.com/dylanaraps,36700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",shellcheck,koalaman,https://www.github.com/koalaman,36700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-shell,alebcay,https://www.github.com/alebcay,33500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",linux-command,jaywcjlove,https://www.github.com/jaywcjlove,32600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",dotfiles,mathiasbynens,https://www.github.com/mathiasbynens,30500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",autocomplete,withfig,https://www.github.com/withfig,24700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",WindTerm,kingToolbox,https://www.github.com/kingToolbox,24400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",zoxide,ajeetdsouza,https://www.github.com/ajeetdsouza,24000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",asdf,asdf-vm,https://www.github.com/asdf-vm,22400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",neofetch,dylanaraps,https://www.github.com/dylanaraps,22300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Warp,warpdotdev,https://www.github.com/warpdotdev,21800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",atuin,atuinsh,https://www.github.com/atuinsh,21800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",openvpn-install,Nyr,https://www.github.com/Nyr,19400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bitcoin,bitcoin,https://www.github.com/bitcoin,81000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ccxt,ccxt,https://www.github.com/ccxt,33900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",freqtrade,freqtrade,https://www.github.com/freqtrade,33400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bitcoinbook,bitcoinbook,https://www.github.com/bitcoinbook,23800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ZeroNet,HelloZeroNet,https://www.github.com/HelloZeroNet,18400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",solana,solana-labs,https://www.github.com/solana-labs,13500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",abu,bbfamily,https://www.github.com/bbfamily,12500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gekko,askmike,https://www.github.com/askmike,10100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hummingbot,hummingbot,https://www.github.com/hummingbot,9000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Qbot,UFund-Me,https://www.github.com/UFund-Me,8700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",umbrel,getumbrel,https://www.github.com/getumbrel,7900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",blockchain,dvf,https://www.github.com/dvf,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lnd,lightningnetwork,https://www.github.com/lightningnetwork,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",electrum,spesmilo,https://www.github.com/spesmilo,7600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",lbry-sdk,lbryio,https://www.github.com/lbryio,7200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",blockchain_guide,yeasy,https://www.github.com/yeasy,6900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",btcpayserver,btcpayserver,https://www.github.com/btcpayserver,6500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",btcd,btcsuite,https://www.github.com/btcsuite,6300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jesse,jesse-ai,https://www.github.com/jesse-ai,5900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bitcoinjs-lib,bitcoinjs,https://www.github.com/bitcoinjs,5800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootstrap,twbs,https://www.github.com/twbs,171000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",AdminLTE,ColorlibHQ,https://www.github.com/ColorlibHQ,44200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",tabler,tabler,https://www.github.com/tabler,38300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",mdb-ui-kit,mdbootstrap,https://www.github.com/mdbootstrap,24200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",react-bootstrap,react-bootstrap,https://www.github.com/react-bootstrap,22500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",gentelella,ColorlibHQ,https://www.github.com/ColorlibHQ,21100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",js-stack-from-scratch,verekia,https://www.github.com/verekia,20100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootswatch,thomaspark,https://www.github.com/thomaspark,14600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootstrap-vue,bootstrap-vue,https://www.github.com/bootstrap-vue,14500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",selectize.js,selectize,https://www.github.com/selectize,13000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootstrap-datepicker,uxsolutions,https://www.github.com/uxsolutions,12700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",coreui-free-bootstrap-admin-template,coreui,https://www.github.com/coreui,12000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootstrap-table,wenzhixin,https://www.github.com/wenzhixin,11800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",MaterialDesign,Templarian,https://www.github.com/Templarian,11100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",reactstrap,reactstrap,https://www.github.com/reactstrap,10600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",bootstrap-select,snapappointments,https://www.github.com/snapappointments,9900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",startbootstrap-sb-admin-2,StartBootstrap,https://www.github.com/StartBootstrap,9800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",material-design-for-bootstrap,mdbootstrap,https://www.github.com/mdbootstrap,9300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ng-bootstrap,ng-bootstrap,https://www.github.com/ng-bootstrap,8200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",jekyll-theme-chirpy,cotes2020,https://www.github.com/cotes2020,7800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ccxt,ccxt,https://www.github.com/ccxt,33900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",python-telegram-bot,python-telegram-bot,https://www.github.com/python-telegram-bot,26700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",discord.js,discordjs,https://www.github.com/discordjs,25600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Jobs_Applier_AI_Agent,feder-cr,https://www.github.com/feder-cr,24100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",wechaty,wechaty,https://www.github.com/wechaty,20700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",rasa,RasaHQ,https://www.github.com/RasaHQ,19100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",InstaPy,InstaPy,https://www.github.com/InstaPy,17000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hubot,hubotio,https://www.github.com/hubotio,16700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",whatsapp-web.js,pedroslopez,https://www.github.com/pedroslopez,15800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",leon,leon-ai,https://www.github.com/leon-ai,15700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",discord.py,Rapptz,https://www.github.com/Rapptz,15000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",YYeTsBot,tgbot-collection,https://www.github.com/tgbot-collection,14800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ChatterBot,gunthercox,https://www.github.com/gunthercox,14100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chatgpt-mirai-qq-bot,lss233,https://www.github.com/lss233,13500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",botkit,howdyai,https://www.github.com/howdyai,11500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",go-cqhttp,Mrs4s,https://www.github.com/Mrs4s,10400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",EverydayWechat,sfyc23,https://www.github.com/sfyc23,10100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hummingbot,hummingbot,https://www.github.com/hummingbot,9000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",node-telegram-bot-api,yagop,https://www.github.com/yagop,8600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",telegraf,telegraf,https://www.github.com/telegraf,8400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",scrcpy,Genymobile,https://www.github.com/Genymobile,115000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",neovim,neovim,https://www.github.com/neovim,84900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",obs-studio,obsproject,https://www.github.com/obsproject,61300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",awesome-cpp,fffaraz,https://www.github.com/fffaraz,61000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",git,git,https://www.github.com/git,53000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",FFmpeg,FFmpeg,https://www.github.com/FFmpeg,47100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",open-source-mac-os-apps,serhii-londar,https://www.github.com/serhii-londar,42300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",vim,vim,https://www.github.com/vim,37100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",curl,curl,https://www.github.com/curl,36400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",interview,huihut,https://www.github.com/huihut,35200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",mpv,mpv-player,https://www.github.com/mpv-player,29200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",the_silver_searcher,ggreer,https://www.github.com/ggreer,26300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",srs,ossrs,https://www.github.com/ossrs,26100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",kitty,kovidgoyal,https://www.github.com/kovidgoyal,25700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",raylib,raysan5,https://www.github.com/raysan5,24100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",vcpkg,microsoft,https://www.github.com/microsoft,23600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",flatbuffers,google,https://www.github.com/google,23600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ruby,ruby,https://www.github.com/ruby,22200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",hashcat,hashcat,https://www.github.com/hashcat,21700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",CS-Books,forthespada,https://www.github.com/forthespada,21700
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",electron,electron,https://www.github.com/electron,115000
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",puppeteer,puppeteer,https://www.github.com/puppeteer,89300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",playwright,microsoft,https://www.github.com/microsoft,68200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",mkcert,FiloSottile,https://www.github.com/FiloSottile,51500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",linux-command,jaywcjlove,https://www.github.com/jaywcjlove,32600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",Jobs_Applier_AI_Agent,feder-cr,https://www.github.com/feder-cr,24100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",octotree,ovity,https://www.github.com/ovity,22900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",nightmare,segment-boneyard,https://www.github.com/segment-boneyard,19600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",SingleFile,gildas-lormeau,https://www.github.com/gildas-lormeau,16400
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chrome-extensions-samples,GoogleChrome,https://www.github.com/GoogleChrome,15800
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",headless-recorder,checkly,https://www.github.com/checkly,15100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",WebFundamentals,google,https://www.github.com/google,13900
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chromeless,schickling,https://www.github.com/schickling,13200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",metamask-extension,MetaMask,https://www.github.com/MetaMask,12200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",ext-saladict,crimx,https://www.github.com/crimx,12200
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",react-color,casesandberg,https://www.github.com/casesandberg,12100
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",HackBrowserData,moonD4rk,https://www.github.com/moonD4rk,11600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",chromedp,chromedp,https://www.github.com/chromedp,11300
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",SponsorBlock,ajayyy,https://www.github.com/ajayyy,10600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",cat-catch,xifangczy,https://www.github.com/xifangczy,10600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",linux-command,jaywcjlove,https://www.github.com/jaywcjlove,32600
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",refined-github,refined-github,https://www.github.com/refined-github,25500
"Search code, repositories, users, issues, pull requests...","We read every piece of feedback, and take your input very seriously.",openai-translator,openai-translator,https://www.github.com/openai-translator,24100
